review_id,employee_id,review_date,rating
1717,2077,,2
1718,1854,,4
1719,1770,,5
1720,898,,1
1721,1847,,2
1722,172,,1
1723,2989,,5
1724,1858,,3
1725,1277,,2
1726,1258,,4
1727,1268,,1
1728,1491,,4
1729,661,,1
1730,2061,,3
1731,630,,1
1732,1075,,2
1733,2983,,4
1734,1932,,3
1735,3093,,3
1736,2253,,4
1737,2684,,5
1738,307,,2
1739,1728,,5
1740,1200,,1
1741,59,,5
1742,309,,5
1743,651,,3
1744,24,,1
1745,1498,,3
1746,176,,2
1747,2824,,3
1748,2029,,2
1749,3299,,1
1750,289,,5
1751,274,,5
1752,2975,,3
1753,1343,,5
1754,2602,,5
1755,651,,5
1756,31,,5
1757,1706,,1
1758,1964,,4
1759,382,,5
1760,36,,1
1761,727,,1
1762,374,,2
1763,3412,,5
1764,3385,,5
1765,55,,3
1766,1566,,5
1767,1317,,1
1768,94,,5
1769,2284,,5
1770,2913,,5
1771,2094,,2
1772,3142,,4
1773,2184,,2
1774,1879,,3
1775,3247,,5
1776,2418,,3
1777,2619,,4
1778,2672,,3
1779,109,,1
1780,2517,,1
1781,2564,,4
1782,1694,,2
1783,1934,,2
1784,2852,,1
1785,486,,5
1786,1807,,1
1787,2640,,3
1788,889,,2
1789,904,,5
1790,14,,4
1791,1070,,1
1792,1229,,4
1793,3263,,1
1794,283,,3
1795,2214,,2
1796,217,,4
1797,2738,,3
1798,1608,,3
1799,1459,,5
1800,3233,,3
1801,2566,,2
1802,362,,3
1803,912,,5
1804,938,,1
1805,2089,,2
1806,2844,,3
1807,2185,,2
1808,1377,,4
1809,2557,,1
1810,2599,,2
1811,277,,3
1812,1858,,5
1813,2435,,2
1814,2069,,2
1815,839,,5
1816,552,,3
1817,997,,2
1818,1207,,5
1819,3157,,1
1820,2130,,4
1821,2863,,5
1822,92,,3
1823,2685,,5
1824,646,,4
1825,1938,,3
1826,1324,,1
1827,2959,,1
1828,2311,,4
1829,1577,,4
1830,1746,,4
1831,2422,,2
1832,2462,,1
1833,1964,,1
1834,2490,,1
1835,2703,,2
1836,107,,5
1837,1257,,4
1838,3089,,1
1839,1101,,2
1840,2823,,5
1841,1882,,3
1842,929,,2
1843,1200,,2
1844,1660,,2
1845,428,,3
1846,1056,,3
1847,2333,,3
1848,3106,,4
1849,3255,,2
1850,1312,,3
1851,2720,,5
1852,1357,,2
1853,2764,,5
1854,3124,,3
1855,1527,,2
1856,2058,,4
1857,2970,,2
1858,473,,2
1859,846,,2
1860,2145,,3
1861,614,,1
1862,2721,,2
1863,913,,4
1864,1158,,2
1865,2777,,3
1866,1805,,2
1867,2709,,5
1868,2147,,2
1869,1762,,4
1870,1749,,4
1871,2750,,3
1872,3423,,5
1873,84,,5
1874,1736,,1
1875,2683,,3
1876,2204,,1
1877,1658,,5
1878,2719,,5
1879,1604,,3
1880,468,,2
1881,933,,5
1882,151,,2
1883,2405,,4
1884,3333,,4
1885,1300,,2
1886,2508,,2
1887,3365,,5
1888,1347,,3
1889,3022,,3
1890,61,,5
1891,2321,,3
1892,570,,3
1893,2677,,2
1894,34,,4
1895,2853,,1
1896,1358,,2
1897,812,,5
1898,1901,,2
1899,3390,,5
1900,550,,5
1901,1062,,2
1902,2192,,5
1903,322,,4
1904,3269,,5
1905,1794,,3
1906,3393,,1
1907,1422,,3
1908,2854,,5
1909,1134,,1
1910,1521,,1
1911,1188,,5
1912,1875,,3
1913,765,,3
1914,1724,,4
1915,2877,,4
1916,534,,3
1917,2716,,4
1918,2927,,3
1919,120,,2
1920,2315,,4
1921,1662,,2
1922,2185,,5
1923,1010,,2
1924,755,,1
1925,984,,5
1926,525,,1
1927,1389,,5
1928,2991,,4
1929,2667,,3
1930,615,,2
1931,1912,,2
1932,253,,1
1933,204,,5
1934,2143,,2
1935,1037,,1
1936,2413,,1
1937,534,,4
1938,410,,3
1939,2450,,2
1940,709,,5
1941,200,,2
1942,2702,,5
1943,2416,,1
1944,3184,,3
1945,2052,,1
1946,1632,,1
1947,2297,,4
1948,2713,,4
1949,2155,,3
1950,1094,,3
1951,3048,,2
1952,2409,,4
1953,3005,,1
1954,1909,,3
1955,1541,,5
1956,2888,,4
1957,2095,,5
1958,2658,,2
1959,3049,,1
1960,974,,5
1961,662,,3
1962,512,,4
1963,2055,,5
1964,2767,,2
1965,3344,,1
1966,113,,5
1967,6,,2
1968,2326,,1
1969,924,,3
1970,1631,,1
1971,270,,1
1972,258,,4
1973,1809,,1
1974,2359,,4
1975,3036,,3
1976,1654,,1
1977,2212,,5
1978,2946,,1
1979,1480,,4
1980,715,,1
1981,2828,,3
1982,8,,1
1983,946,,5
1984,447,,3
1985,2204,,1
1986,924,,1
1987,1180,,3
1988,2234,,3
1989,1015,,2
1990,1243,,4
1991,1710,,4
1992,405,,4
1993,3203,,4
1994,3362,,5
1995,2443,,2
1996,371,,1
1997,1619,,1
1998,1217,,1
1999,570,,2
2000,3003,,1
2001,1422,,5
2002,2236,,2
2003,2368,,2
2004,1096,,3
2005,1195,,3
2006,3324,,1
2007,2825,,5
2008,1717,,4
2009,1828,,5
2010,28,,5
2011,700,,5
2012,22,,2
2013,2761,,4
2014,3223,,1
2015,556,,2
2016,964,,4
2017,1207,,4
2018,2782,,4
2019,1395,,4
2020,150,,1
2021,2007,,3
2022,504,,4
2023,2210,,1
2024,2935,,2
2025,232,,3
2026,3405,,4
2027,2272,,5
2028,178,,4
2029,754,,5
2030,575,,2
2031,3027,,2
2032,2476,,2
2033,1278,,5
2034,1814,,4
2035,1194,,3
2036,1391,,3
2037,2186,,2
2038,667,,5
2039,2602,,4
2040,3239,,3
2041,3337,,4
2042,591,,4
2043,1411,,2
2044,909,,4
2045,2175,,4
2046,1111,,4
2047,1352,,1
2048,475,,1
2049,1918,,1
2050,1837,,2
2051,1890,,1
2052,1170,,3
2053,2589,,5
2054,2082,,1
2055,605,,2
2056,1260,,1
2057,2263,,1
2058,399,,1
2059,1207,,4
2060,2989,,5
2061,1514,,4
2062,1746,,4
2063,2334,,1
2064,1103,,5
2065,2831,,3
2066,57,,5
2067,1619,,2
2068,2048,,4
2069,819,,3
2070,2681,,3
2071,273,,1
2072,2227,,3
2073,2170,,1
2074,2698,,4
2075,710,,4
2076,531,,5
2077,1989,,3
2078,3329,,5
2079,2689,,5
2080,724,,3
2081,1398,,5
2082,914,,4
2083,2672,,2
2084,1755,,3
2085,1499,,1
2086,18,,2
2087,2171,,2
2088,1516,,2
2089,136,,2
2090,671,,1
2091,2489,,3
2092,2566,,2
2093,1692,,2
2094,2596,,4
2095,2529,,5
2096,2109,,1
2097,714,,3
2098,1445,,5
2099,2797,,4
2100,1063,,1
2101,2261,,4
2102,2835,,1
2103,1827,,4
2104,1737,,3
2105,643,,3
2106,1701,,2
2107,144,,5
2108,389,,1
2109,1857,,5
2110,748,,1
2111,1190,,2
2112,1235,,3
2113,1621,,3
2114,2394,,2
2115,1528,,2
2116,2896,,3
2117,1652,,1
2118,3401,,1
2119,3424,,2
2120,1464,,1
2121,2622,,1
2122,1553,,1
2123,2998,,5
2124,2624,,1
2125,1160,,1
2126,1101,,4
2127,3017,,3
2128,1852,,3
2129,2380,,4
2130,2319,,4
2131,569,,3
2132,810,,5
2133,3084,,2
2134,958,,2
2135,2975,,3
2136,1220,,5
2137,2900,,5
2138,1979,,4
2139,341,,1
2140,927,,4
2141,3263,,1
2142,713,,5
2143,780,,1
2144,513,,1
2145,2088,,3
2146,2772,,3
2147,3207,,2
2148,3035,,3
2149,3028,,4
2150,3099,,4
2151,1945,,4
2152,2815,,2
2153,2174,,3
2154,471,,1
2155,84,,2
2156,335,,5
2157,1185,,1
2158,1710,,3
2159,2187,,3
2160,1786,,2
2161,1255,,1
2162,2510,,1
2163,2950,,4
2164,764,,3
2165,897,,3
2166,3189,,1
2167,3324,,3
2168,1062,,1
2169,1745,,2
2170,1979,,5
2171,2175,,3
2172,2960,,1
2173,363,,3
2174,1793,,1
2175,742,,1
2176,2581,,4
2177,2044,,4
2178,2566,,2
2179,3101,,4
2180,2706,,1
2181,2926,,3
2182,2778,,3
2183,2142,,1
2184,1345,,4
2185,1152,,3
2186,1246,,3
2187,2081,,4
2188,2752,,4
2189,1258,,3
2190,1986,,5
2191,1418,,1
2192,2082,,4
2193,2805,,2
2194,1411,,3
2195,1360,,4
2196,691,,5
2197,1708,,3
2198,1565,,1
2199,549,,5
2200,3322,,3
2201,2945,,1
2202,997,,1
2203,3235,,1
2204,932,,2
2205,1435,,2
2206,448,,5
2207,2097,,5
2208,1649,,1
2209,916,,2
2210,989,,2
2211,3204,,3
2212,2354,,1
2213,524,,2
2214,463,,3
2215,240,,6
2216,848,,5
2217,2529,,5
2218,212,,2
2219,854,,5
2220,143,,5
2221,2225,,2
2222,2789,,3
2223,1813,,4
2224,3103,,5
2225,2359,,4
2226,2617,,5
2227,1075,,4
2228,2964,,1
2229,2162,,2
2230,297,,5
2231,284,,3
2232,3077,,1
2233,943,,2
2234,1597,,3
2235,2605,,3
2236,2633,,1
2237,93,,2
2238,2109,,2
2239,3128,,2
2240,1199,,5
2241,1859,,1
2242,907,,4
2243,2471,,2
2244,405,,3
2245,1780,,2
2246,1414,,5
2247,2196,,5
2248,1693,,2
2249,3363,,1
2250,3368,fecha_mala,1
2251,974,,4
2252,128,,5
2253,1688,,1
2254,2022,,1
2255,2575,,3
2256,1799,,5
2257,2009,,4
2258,79,,1
2259,2613,,5
2260,1130,,2
2261,1317,,2
2262,1449,,2
2263,246,,4
2264,1693,,2
2265,1306,,4
2266,800,,2
2267,843,,1
2268,117,,1
2269,3041,,3
2270,1007,,1
2271,2996,,3
2272,2865,,4
2273,1567,,3
2274,2767,,3
2275,724,,1
2276,620,,1
2277,3080,,1
2278,2214,,1
2279,2361,,3
2280,3164,,2
2281,48,,4
2282,590,,2
2283,3294,,2
2284,441,,3
2285,1537,,2
2286,76,,1
2287,1116,,1
2288,591,,5
2289,877,,1
2290,2788,,2
2291,945,,3
2292,2788,,3
2293,3065,,4
2294,1852,,4
2295,1845,,4
2296,1143,,2
2297,2284,,5
2298,2764,,1
2299,2957,,2
2300,668,,2
2301,2351,,2
2302,479,,3
2303,1680,,1
2304,306,,5
2305,1884,,1
2306,2916,,2
2307,2799,,3
2308,2449,,5
2309,1979,,3
2310,2140,,3
2311,342,,2
2312,2492,,4
2313,2335,,3
2314,492,,1
2315,2166,,3
2316,1318,,5
2317,1745,,5
2318,2789,,2
2319,1104,,4
2320,3140,,2
2321,1428,,4
2322,1758,,3
2323,99,,2
2324,419,,5
2325,965,,2
2326,3352,,2
2327,891,,5
2328,1353,,2
2329,2925,,1
2330,1093,,5
2331,2785,,3
2332,411,,5
2333,457,,1
2334,44,,4
2335,428,,1
2336,2068,,3
2337,311,,2
2338,2098,,3
2339,2052,,2
2340,803,,5
2341,128,,4
2342,555,,1
2343,491,,3
2344,1809,,4
2345,3189,,3
2346,1492,,4
2347,2171,,3
2348,1041,,5
2349,315,,4
2350,748,,3
2351,1642,,5
2352,2944,,2
2353,852,,4
2354,3370,,4
2355,2188,,2
2356,1218,,5
2357,2132,,2
2358,2392,,5
2359,2350,,1
2360,2965,,2
2361,2268,,2
2362,93,,2
2363,1293,,3
2364,3111,,4
2365,710,,3
2366,1710,,3
2367,1714,,1
2368,1907,,1
2369,2977,,2
2370,1850,,1
2371,2,,1
2372,833,,1
2373,2162,,2
2374,2680,,1
2375,2215,,1
2376,2509,,2
2377,825,,2
2378,329,,5
2379,3249,,4
2380,1928,,4
2381,2530,,4
2382,3278,,1
2383,626,,3
2384,2984,,4
2385,1255,,5
2386,2144,,3
2387,1325,,2
2388,681,,4
2389,3013,,1
2390,1190,,5
2391,85,,2
2392,515,,1
2393,3294,,2
2394,2816,,5
2395,2277,,3
2396,2667,,1
2397,2222,,2
2398,3118,,4
2399,342,,1
2400,218,,5
2401,2380,,4
2402,3305,,4
2403,1992,,4
2404,3311,,1
2405,1374,,5
2406,2310,,2
2407,1744,,1
2408,3020,,1
2409,2217,,1
2410,1502,,1
2411,839,,5
2412,1074,,1
2413,257,,4
2414,529,,1
2415,1743,,5
2416,109,,3
2417,1615,,3
2418,144,,1
2419,555,,5
2420,2369,,3
2421,99,,1
2422,1153,,4
2423,653,,5
2424,186,,1
2425,714,,2
2426,385,,4
2427,276,,1
2428,2279,,4
2429,428,,4
2430,3215,,3
2431,1667,,2
2432,1398,,3
2433,3000,,1
2434,2664,,4
2435,1441,,4
2436,3335,,3
2437,1818,,4
2438,2426,,3
2439,3322,,3
2440,2477,,5
2441,2024,,5
2442,2110,,5
2443,2241,,3
2444,3349,,2
2445,2402,,1
2446,1027,,3
2447,76,,5
2448,2682,,5
2449,1672,,1
2450,1422,,3
2451,3203,,4
2452,533,,4
2453,129,,5
2454,2533,,1
2455,3166,,3
2456,2841,,1
2457,2984,,4
2458,2958,,3
2459,2349,,3
2460,3158,,5
2461,1169,,5
2462,2552,,2
2463,316,,5
2464,1808,,5
2465,996,,1
2466,3216,,4
2467,1494,,1
2468,718,,4
2469,1951,,4
2470,265,,5
2471,435,,3
2472,1479,,2
2473,2161,,4
2474,1995,,2
2475,190,,1
2476,2329,,1
2477,198,,5
2478,2793,,2
2479,135,,1
2480,92,,1
2481,1773,,1
2482,2748,,4
2483,2621,,1
2484,2056,,5
2485,612,,3
2486,3264,,2
2487,71,,5
2488,1192,,3
2489,2583,,2
2490,2114,,4
2491,2708,,4
2492,2626,,4
2493,3219,,4
2494,1769,,5
2495,2812,,3
2496,534,,2
2497,597,,1
2498,171,,2
2499,701,,4
2500,382,,5
2501,2824,,2
2502,1696,,1
2503,1522,,4
2504,2191,,4
2505,1232,,1
2506,1955,,1
2507,13,,2
2508,2442,,3
2509,2985,,1
2510,134,,3
2511,276,,3
2512,467,,4
2513,2083,,5
2514,2607,,1
2515,2819,,3
2516,2676,,5
2517,1977,,1
2518,2406,,5
2519,959,,2
2520,2554,,4
2521,627,,4
2522,3300,,5
2523,144,,1
2524,3234,,5
2525,1578,,3
2526,2208,,4
2527,548,,4
2528,1094,,3
2529,2954,,3
2530,49,,5
2531,657,,3
2532,2164,,5
2533,2755,,4
2534,1478,,4
2535,300,,3
2536,504,,2
2537,3050,,4
2538,738,,2
2539,1982,,4
2540,3208,,4
2541,1287,,3
2542,227,,5
2543,2785,,1
2544,2698,,2
2545,2230,,2
2546,3090,,5
2547,2658,,3
2548,2358,,2
2549,1143,,5
2550,211,,3
2551,2487,,2
2552,2898,,5
2553,2381,,1
2554,2238,,5
2555,2461,,1
2556,949,,3
2557,401,,3
2558,2157,,5
2559,3231,,5
2560,468,,5
2561,244,,5
2562,2424,,5
2563,1448,,3
2564,3093,,5
2565,1617,,4
2566,1787,,2
2567,212,,5
2568,3261,,1
2569,1134,,1
2570,1501,,1
2571,2155,,3
2572,2938,,1
2573,2724,,2
2574,2650,,2
2575,362,,2
2576,303,,1
2577,2848,,2
2578,3126,,2
2579,2137,,4
2580,3119,,3
2581,1088,,2
2582,1204,,1
2583,583,,3
2584,2718,,2
2585,2293,,4
2586,770,,2
2587,3423,,5
2588,105,,1
2589,2639,,5
2590,713,,4
2591,2686,,4
2592,1658,,5
2593,802,,3
2594,198,,4
2595,2128,,3
2596,549,,4
2597,1541,,3
2598,3256,,5
2599,3041,,2
2600,1692,,4
2601,2506,,1
2602,2820,,1
2603,2078,,4
2604,708,,2
2605,2780,,1
2606,304,,4
2607,1790,,4
2608,2674,,4
2609,1955,,3
2610,1195,,5
2611,1426,,1
2612,1575,,1
2613,2549,,2
2614,3399,,5
2615,2667,,4
2616,1085,,3
2617,381,,5
2618,1621,,5
2619,2939,,1
2620,2175,,3
2621,1103,,5
2622,306,,1
2623,864,,1
2624,2454,,2
2625,2295,,5
2626,1548,,2
2627,1144,,4
2628,600,,2
2629,3331,,4
2630,1475,,5
2631,2628,,1
2632,1578,,2
2633,1950,,3
2634,2195,,1
2635,1219,,4
2636,3210,,2
2637,1567,,1
2638,2621,,4
2639,3139,,1
2640,1310,,2
2641,802,,1
2642,3322,,1
2643,2692,,3
2644,2709,,5
2645,3241,,2
2646,96,,2
2647,3236,,5
2648,400,,5
2649,498,,2
2650,747,,1
2651,389,,4
2652,286,,4
2653,429,,5
2654,1663,,4
2655,1276,,5
2656,1167,,1
2657,589,,1
2658,3333,,4
2659,1139,,4
2660,1620,,2
2661,488,,3
2662,727,,2
2663,803,,1
2664,3325,,5
2665,604,,5
2666,1761,,5
2667,1864,,3
2668,251,,1
2669,1203,,3
2670,277,,4
2671,600,,1
2672,2313,,1
2673,1947,,5
2674,1695,,1
2675,732,,3
2676,2138,,1
2677,3099,,1
2678,2911,,4
2679,594,,1
2680,2334,,4
2681,836,,5
2682,2952,,3
2683,1621,,1
2684,2544,,5
2685,1848,,2
2686,2310,,4
2687,3203,,1
2688,462,,1
2689,3095,,4
2690,1654,,2
2691,487,,3
2692,1484,,3
2693,192,,1
2694,1852,,2
2695,1618,,1
2696,1340,,1
2697,1522,,5
2698,2125,,1
2699,2832,fecha_mala,5
2700,1345,,3
2701,58,,2
2702,1910,,3
2703,3236,,5
2704,1353,,4
2705,421,,1
2706,3089,,4
2707,1437,,4
2708,1279,,5
2709,1012,,2
2710,2504,,5
2711,500,,2
2712,2103,,2
2713,1195,,4
2714,1321,,3
2715,739,,2
2716,2767,,2
2717,1554,,4
2718,3177,,5
2719,2836,,2
2720,2605,,3
2721,1542,,2
2722,3249,,2
2723,2004,,4
2724,1495,,4
2725,1190,,3
2726,3130,,3
2727,871,,3
2728,3002,,5
2729,784,,5
2730,2612,,1
2731,967,,5
2732,2861,,2
2733,2862,,4
2734,2501,,5
2735,3398,,3
2736,1755,,3
2737,2873,,4
2738,1893,,2
2739,133,,2
2740,1431,,4
2741,112,,2
2742,2276,,4
2743,523,,2
2744,1113,,1
2745,2985,,1
2746,2534,,2
2747,1151,,1
2748,1731,,2
2749,1991,,3
2750,1210,,2
2751,2569,,3
2752,505,,2
2753,1461,,1
2754,876,,2
2755,2326,,1
2756,2193,,4
2757,2765,,3
2758,1267,,3
2759,791,,1
2760,114,,3
2761,2948,,5
2762,1130,,2
2763,2585,,5
2764,1255,,3
2765,1138,,1
2766,803,,1
2767,2677,,3
2768,981,,5
2769,1015,,3
2770,2415,,1
2771,1775,,2
2772,2556,,5
2773,355,,5
2774,3285,,4
2775,811,,5
2776,405,,5
2777,375,,3
2778,1068,,5
2779,1451,,1
2780,264,,5
2781,2133,,3
2782,2101,,3
2783,2662,,5
2784,57,,2
2785,330,,1
2786,704,,4
2787,1501,,4
2788,2011,,1
2789,692,,3
2790,1229,,2
2791,1759,,5
2792,1865,,5
2793,1803,,1
2794,2193,,3
2795,2588,,4
2796,2874,,2
2797,3307,,5
2798,1346,,5
2799,1125,,1
2800,956,,1
2801,1200,,3
2802,1846,,5
2803,2070,,4
2804,239,,4
2805,3421,,4
2806,144,,1
2807,1374,,1
2808,1549,,1
2809,1183,,5
2810,747,,5
2811,1818,,5
2812,25,,1
2813,2547,,5
2814,2327,,5
2815,2641,,4
2816,2796,,3
2817,3040,,1
2818,507,,2
2819,2860,,2
2820,1932,,4
2821,423,,5
2822,3371,,3
2823,2781,,1
2824,921,,2
2825,3051,,4
2826,2504,,4
2827,1532,,1
2828,556,,2
2829,2505,,2
2830,3193,,1
2831,661,,2
2832,2,,5
2833,787,,1
2834,1010,,3
2835,1299,,4
2836,3345,,4
2837,3300,fecha_mala,2
2838,2298,,3
2839,745,,4
2840,726,,4
2841,280,,5
2842,2711,,2
2843,757,,1
2844,3076,,5
2845,2057,,4
2846,1669,,3
2847,3183,,3
2848,535,,5
2849,1589,,5
2850,886,,5
2851,621,,3
2852,3231,,4
2853,2074,,3
2854,552,,3
2855,368,,4
2856,1069,,1
2857,2856,,5
2858,499,,2
2859,2541,,3
2860,362,,4
2861,1154,,2
2862,1788,,2
2863,442,,1
2864,1359,,1
2865,918,,5
2866,159,,3
2867,4,,4
2868,498,,1
2869,2564,,5
2870,129,,2
2871,1732,,3
2872,85,,3
2873,739,,4
2874,612,,1
2875,1164,,5
2876,2547,,1
2877,1443,,4
2878,51,,2
2879,496,,5
2880,1043,,3
2881,954,,5
2882,1935,,5
2883,1202,,2
2884,2548,,2
2885,865,,1
2886,2322,,4
2887,345,,1
2888,3386,,1
2889,3380,,5
2890,945,,4
2891,803,,3
2892,1,,1
2893,3343,,5
2894,131,,5
2895,8,,1
2896,335,,4
2897,1011,,2
2898,3341,,4
2899,571,,2
2900,1953,,1
2901,2228,,4
2902,2738,,5
2903,2396,,4
2904,3374,,1
2905,2267,,3
2906,2892,,3
2907,1096,,4
2908,1397,,4
2909,2525,,5
2910,3000,,4
2911,18,,5
2912,1486,,5
2913,2748,,2
2914,391,,4
2915,1209,,1
2916,1878,,4
2917,284,,2
2918,3137,,2
2919,1260,,3
2920,2688,,2
2921,1464,,4
2922,1377,,3
2923,3309,,4
2924,2928,,3
2925,1767,,2
2926,1590,,4
2927,2675,,5
2928,2345,,3
2929,3354,,4
2930,1141,,4
2931,386,,1
2932,667,,1
2933,1808,,3
2934,1074,,2
2935,2772,,4
2936,2998,,5
2937,641,,4
2938,3390,,2
2939,2162,,2
2940,904,,1
2941,690,,1
2942,567,,4
2943,1614,,4
2944,244,,1
2945,450,,4
2946,2582,,3
2947,1675,,5
2948,1809,,4
2949,1113,,2
2950,1905,,3
2951,1175,,2
2952,155,,5
2953,1947,,3
2954,278,,5
2955,2360,,3
2956,3133,,3
2957,2287,,1
2958,1976,,5
2959,3303,,4
2960,751,,2
2961,2651,,5
2962,711,,2
2963,2,,1
2964,826,,4
2965,1721,,4
2966,219,,3
2967,955,,4
2968,171,,2
2969,834,,2
2970,2466,,2
2971,522,,2
2972,904,,2
2973,465,,1
2974,1317,,2
2975,2607,,3
2976,1841,,2
2977,686,,3
2978,1097,,5
2979,2295,,1
2980,1640,,5
2981,1576,,1
2982,2963,,3
2983,2806,,1
2984,837,,3
2985,2413,,5
2986,2711,,1
2987,3083,,3
2988,905,,3
2989,2494,,3
2990,641,,4
2991,1523,,2
2992,249,,4
2993,2069,,2
2994,2344,,2
2995,1531,,3
2996,1410,,5
2997,829,,3
2998,2639,,5
2999,3118,,1
3000,455,,1
3001,945,,3
3002,2067,,5
3003,1253,,2
3004,45,,2
3005,72,,1
3006,801,,5
3007,3315,,1
3008,2089,,4
3009,875,,2
3010,192,,3
3011,2590,,4
3012,1293,,3
3013,1349,,1
3014,1924,,3
3015,783,,1
3016,2492,,5
3017,1075,,5
3018,2417,,5
3019,1772,,3
3020,508,,3
3021,2136,,3
3022,258,,5
3023,2449,,4
3024,1290,,3
3025,2297,,5
3026,825,,3
3027,1395,,4
3028,1047,,2
3029,860,,3
3030,1174,,5
3031,185,,2
3032,1361,,4
3033,422,,2
3034,1777,,3
3035,311,,2
3036,32,,4
3037,1504,,4
3038,1021,,5
3039,3004,,2
3040,906,,1
3041,1368,,5
3042,810,,2
3043,3047,,4
3044,2702,,2
3045,590,,5
3046,861,,1
3047,639,,1
3048,518,,2
3049,825,,3
3050,2918,,4
3051,1572,,3
3052,1312,,2
3053,654,,1
3054,631,,5
3055,1902,,3
3056,2573,,5
3057,1911,,2
3058,2251,,2
3059,896,,2
3060,3238,,3
3061,2818,,1
3062,3007,,1
3063,2287,,4
3064,2379,,4
3065,243,,3
3066,552,,3
3067,454,,3
3068,1655,,3
3069,2014,,2
3070,407,,4
3071,2575,,1
3072,1882,,4
3073,2040,,4
3074,3140,,3
3075,2003,,2
3076,14,,5
3077,2634,,5
3078,3001,,5
3079,287,,1
3080,1848,,4
3081,1609,,1
3082,519,,1
3083,946,,1
3084,2932,,4
3085,1342,,4
3086,1839,,5
3087,2662,,4
3088,1535,,3
3089,3053,,1
3090,1712,,4
3091,3377,,5
3092,505,,2
3093,3042,,4
3094,387,,3
3095,2786,,3
3096,2266,,4
3097,1917,,2
3098,3016,,5
3099,2195,,5
3100,2379,,1
3101,2584,,3
3102,2880,,1
3103,796,,2
3104,2894,,2
3105,2018,,4
3106,110,,2
3107,3146,,2
3108,2641,,4
3109,3054,,4
3110,2645,,1
3111,1184,,2
3112,1199,,4
3113,947,,1
3114,1404,,3
3115,120,,3
3116,2554,,4
3117,2577,,4
3118,3379,,3
3119,1886,,3
3120,3384,,4
3121,719,,2
3122,1623,,3
3123,2680,,3
3124,2705,,2
3125,2650,,4
3126,1597,,4
3127,251,,5
3128,2966,,3
3129,1307,,4
3130,2226,,2
3131,457,,5
3132,3208,,5
3133,880,,3
3134,3416,,4
3135,2451,,3
3136,1131,,1
3137,1266,,5
3138,3355,,4
3139,2034,,3
3140,2372,,2
3141,2099,,4
3142,816,,3
3143,454,,5
3144,11,,2
3145,1387,,3
3146,2343,,1
3147,1033,,4
3148,762,,2
3149,1332,,1
3150,793,,3
3151,1490,,3
3152,1892,,2
3153,933,,5
3154,106,,1
3155,349,,2
3156,1427,,2
3157,608,,5
3158,2738,,2
3159,565,,2
3160,94,,3
3161,2122,,2
3162,2137,,2
3163,2302,,2
3164,543,,3
3165,2332,,4
3166,2956,,3
3167,2072,,5
3168,1339,,2
3169,1650,,5
3170,2782,,4
3171,491,,1
3172,2480,,4
3173,924,,5
3174,3007,,4
3175,479,,2
3176,1771,,3
3177,1372,,5
3178,1665,,2
3179,1310,,3
3180,129,,3
3181,2939,,5
3182,1829,,5
3183,2057,,4
3184,1788,,3
3185,1812,,3
3186,2077,,4
3187,1437,,1
3188,449,,3
3189,101,,2
3190,1850,,5
3191,638,,5
3192,1556,,2
3193,2073,,4
3194,2042,,3
3195,577,,5
3196,2263,,3
3197,3223,,4
3198,1238,,4
3199,406,,5
3200,1727,,4
3201,2113,,2
3202,1354,,4
3203,2053,,2
3204,2622,,4
3205,1980,,5
3206,2728,,3
3207,501,,5
3208,1004,,1
3209,1903,,3
3210,889,,5
3211,3406,,4
3212,2324,,2
3213,1411,,3
3214,2652,,1
3215,3368,,5
3216,38,,1
3217,1908,,3
3218,1464,,3
3219,2586,,4
3220,1054,,3
3221,1115,,1
3222,2626,,4
3223,3051,,5
3224,492,,4
3225,2106,,1
3226,2666,,1
3227,564,,2
3228,2266,,2
3229,3356,,1
3230,2888,,5
3231,666,,4
3232,3392,,4
3233,1223,,5
3234,1633,,5
3235,999,,1
3236,2396,,1
3237,431,,4
3238,2432,,5
3239,190,,4
3240,2893,,5
3241,1117,,4
3242,1775,,3
3243,781,,1
3244,369,,4
3245,80,,2
3246,3355,,2
3247,467,,5
3248,195,,4
3249,1760,,3
3250,3297,,4
3251,285,,4
3252,875,,3
3253,1904,,5
3254,1687,,1
3255,500,,3
3256,3257,,3
3257,1228,,1
3258,2318,,4
3259,1569,,1
3260,2006,,4
3261,3098,,4
3262,1117,,3
3263,2790,,2
3264,1002,,5
3265,1086,,4
3266,113,,1
3267,1188,,4
3268,2009,,1
3269,2192,,4
3270,1474,,2
3271,1222,,4
3272,769,,5
3273,3097,,4
3274,1316,,4
3275,1048,,4
3276,3223,,4
3277,2182,,5
3278,2906,,5
3279,1332,,4
3280,1475,,3
3281,2499,,2
3282,3357,,2
3283,2702,,4
3284,1583,,4
3285,2048,,3
3286,1196,,3
3287,1563,,4
3288,1329,,3
3289,341,,1
3290,2996,,1
3291,469,,2
3292,918,,2
3293,868,,4
3294,761,,3
3295,1705,,3
3296,3290,,1
3297,1125,,1
3298,2515,,5
3299,2510,,5
3300,2616,,1
3301,2133,,3
3302,2536,,5
3303,2608,,4
3304,2339,,1
3305,1913,,3
3306,313,,5
3307,1741,,2
3308,2582,,3
3309,1172,,2
3310,853,,1
3311,2036,,5
3312,454,,99
3313,2463,,3
3314,3367,,2
3315,1659,,4
3316,96,,4
3317,930,,3
3318,109,,1
3319,1574,,2
3320,1062,,2
3321,2649,,4
