date,employee_id,department_id,shift_id,scheduled_minutes,absence_minutes,absence_reason,is_absent
2024-09-26,2078,8.0,1,473,0,,0
2024-09-26,101,7.0,1,453,0,,0
2024-09-26,619,9.0,3,471,0,,0
2024-09-26,3120,4.0,1,516,0,,0
2024-09-26,1656,4.0,1,503,0,,0
2024-09-26,2210,10.0,1,443,0,,0
2024-09-26,461,4.0,1,518,50,,0
2024-09-26,2684,7.0,2,441,0,,0
2024-09-26,1092,4.0,1,517,0,,0
2024-09-26,3238,4.0,2,473,0,,0
2024-09-26,489,1.0,1,468,0,,0
2024-09-26,2592,4.0,1,461,0,,0
2024-09-26,1111,6.0,3,491,0,,0
2024-09-26,91,8.0,1,517,0,,0
2024-09-26,1060,4.0,2,515,0,,0
2024-09-26,1223,2.0,3,537,0,,0
2024-09-26,3159,9.0,3,516,0,,0
2024-09-26,1242,8.0,1,471,0,,0
2024-09-26,2253,1.0,1,466,0,,0
2024-09-26,2083,4.0,1,516,0,,0
2024-09-26,98,2.0,3,531,0,,0
2024-09-26,3363,4.0,2,449,0,,0
2024-09-26,376,6.0,1,449,0,,0
2024-09-26,3132,7.0,2,538,0,,0
2024-09-26,1853,10.0,1,493,0,,0
2024-09-26,2107,5.0,3,499,0,,0
2024-09-26,2695,9.0,1,489,0,,0
2024-09-26,3090,2.0,2,480,0,,0
2024-09-26,2975,8.0,1,465,0,,0
2024-09-26,2994,5.0,1,424,0,,0
2024-09-26,652,9.0,3,511,0,,0
2024-09-26,1434,10.0,1,442,0,,0
2024-09-26,838,9.0,3,503,0,,0
2024-09-26,799,4.0,1,538,0,,0
2024-09-26,1785,6.0,3,500,0,,0
2024-09-26,1588,8.0,1,504,0,,0
2024-09-26,2581,4.0,2,424,0,,0
2024-09-26,2275,3.0,1,424,0,,0
2024-09-26,1034,10.0,1,531,0,,0
2024-09-26,2608,6.0,1,526,526,Sick,1
2024-09-26,293,1.0,1,432,0,,0
2024-09-26,1616,3.0,2,498,0,,0
2024-09-26,3265,1.0,2,432,0,,0
2024-09-26,815,6.0,3,529,0,,0
2024-09-26,3070,9.0,1,489,0,,0
2024-09-26,2488,6.0,3,486,0,,0
2024-09-26,2413,7.0,1,433,0,,0
2024-09-26,866,9.0,1,450,0,,0
2024-09-26,111,7.0,2,478,0,,0
2024-09-26,2918,10.0,1,485,0,,0
2024-09-26,3037,6.0,3,465,0,,0
2024-09-26,3365,4.0,3,511,0,,0
2024-09-26,2240,10.0,1,426,0,,0
2024-09-26,2150,7.0,2,483,0,,0
2024-09-26,1444,2.0,1,537,0,,0
2024-09-26,3092,5.0,3,487,0,,0
2024-09-26,1711,8.0,2,480,0,,0
2024-09-26,919,10.0,1,540,0,,0
2024-09-26,326,5.0,1,466,0,,0
2024-09-26,509,9.0,3,473,0,,0
2024-09-26,1683,5.0,3,485,0,,0
2024-09-26,3175,7.0,1,493,0,,0
2024-09-26,875,7.0,1,517,0,,0
2024-09-26,787,4.0,1,517,0,,0
2024-09-26,2091,6.0,1,472,0,,0
2024-09-26,2187,9.0,3,427,0,,0
2024-09-26,1190,2.0,2,474,0,,0
2024-09-26,858,10.0,2,524,0,,0
2024-09-26,1542,1.0,1,495,0,,0
2024-09-26,903,3.0,1,504,0,,0
2024-09-26,430,2.0,1,470,0,,0
2024-09-26,442,2.0,2,536,0,,0
2024-09-26,1350,3.0,2,450,0,,0
2024-09-26,864,1.0,3,441,0,,0
2024-09-26,1813,6.0,3,424,0,,0
2024-09-26,2049,4.0,2,501,0,,0
2024-09-26,3137,9.0,1,524,0,,0
2024-09-26,2063,7.0,3,438,0,,0
2024-09-26,1258,2.0,1,511,0,,0
2024-09-26,2631,9.0,1,458,0,,0
2024-09-26,3368,10.0,1,449,0,,0
2024-09-26,840,4.0,1,462,0,,0
2024-09-26,302,1.0,1,422,0,,0
2024-09-26,259,4.0,1,437,0,,0
2024-09-26,2720,6.0,1,433,0,,0
2024-09-26,18,8.0,2,434,0,,0
2024-09-26,3269,1.0,2,486,0,,0
2024-09-26,38,2.0,2,424,0,,0
2024-09-26,2484,3.0,1,522,0,,0
2024-09-26,1997,7.0,2,482,0,,0
2024-09-26,162,2.0,1,435,435,Personal,1
2024-09-26,2387,5.0,1,426,0,,0
2024-09-26,2870,8.0,3,452,0,,0
2024-09-26,1709,5.0,3,482,0,,0
2024-09-26,618,2.0,1,517,0,,0
2024-09-26,1766,4.0,2,531,0,,0
2024-09-26,1688,8.0,1,493,493,Sick,1
2024-09-26,596,6.0,3,478,0,,0
2024-09-26,2106,2.0,1,437,0,,0
2024-09-26,2915,8.0,2,520,0,,0
2024-09-26,1120,8.0,1,494,0,,0
2024-09-26,2433,7.0,1,471,0,,0
2024-09-26,3199,6.0,2,437,0,,0
2024-09-26,2526,5.0,3,460,0,,0
2024-09-26,231,7.0,3,435,0,,0
2024-09-26,1811,7.0,2,484,0,,0
2024-09-26,739,3.0,1,438,0,,0
2024-09-26,88,10.0,1,538,0,,0
2024-09-26,2943,2.0,1,479,0,,0
2024-09-26,2392,9.0,2,484,0,,0
2024-09-26,448,3.0,1,532,0,,0
2024-09-26,2688,1.0,1,517,0,,0
2024-09-26,2008,5.0,1,462,0,,0
2024-09-26,2251,9.0,1,518,0,,0
2024-09-26,2095,4.0,3,503,0,,0
2024-09-26,3388,1.0,1,470,0,,0
2024-09-26,1581,4.0,1,505,0,,0
2024-09-26,2403,3.0,1,464,0,,0
2024-09-26,1049,3.0,3,476,0,,0
2024-09-26,476,2.0,1,488,0,,0
2024-09-26,1918,9.0,1,429,0,,0
2024-09-26,1075,10.0,1,519,0,,0
2024-09-26,1960,3.0,3,451,451,Unknown,1
2024-09-26,2846,8.0,3,446,0,,0
2024-09-26,2045,9.0,3,435,0,,0
2024-09-26,987,10.0,3,467,0,,0
2024-09-26,1911,4.0,1,429,0,,0
2024-09-26,1095,4.0,1,443,0,,0
2024-09-26,1553,6.0,3,489,0,,0
2024-09-26,1442,1.0,2,509,0,,0
2024-09-26,2316,1.0,3,489,40,,0
2024-09-26,2211,10.0,1,429,0,,0
2024-09-26,723,4.0,3,540,0,,0
2024-09-26,1531,1.0,1,513,0,,0
2024-09-26,1198,9.0,1,429,0,,0
2024-09-26,1162,12.0,3,528,0,,0
2024-09-26,1733,7.0,2,434,0,,0
2024-09-26,2366,1.0,2,480,0,,0
2024-09-26,1136,1.0,1,479,0,,0
2024-09-26,785,5.0,1,517,0,,0
2024-09-26,71,7.0,1,476,0,,0
2024-09-26,959,2.0,3,472,0,,0
2024-09-26,2538,2.0,1,525,0,,0
2024-09-26,2452,4.0,1,503,0,,0
2024-09-26,3242,3.0,1,504,0,,0
2024-09-26,974,7.0,1,437,0,,0
2024-09-26,2822,6.0,3,537,0,,0
2024-09-26,2794,2.0,3,422,0,,0
2024-09-26,644,2.0,1,444,0,,0
2024-09-26,1040,9.0,3,491,0,,0
2024-09-26,45,9.0,2,456,0,,0
2024-09-26,2984,9.0,1,514,0,,0
2024-09-26,1322,1.0,1,522,0,,0
2024-09-26,649,1.0,1,425,0,,0
2024-09-26,1035,4.0,1,453,0,,0
2024-09-26,1611,9.0,1,498,0,,0
2024-09-26,1948,5.0,1,423,72,,0
2024-09-26,1874,5.0,1,460,0,,0
2024-09-26,428,6.0,3,473,0,,0
2024-09-26,295,4.0,2,526,0,,0
2024-09-26,134,9.0,1,448,0,,0
2024-09-26,2082,10.0,3,484,0,,0
2024-09-26,270,5.0,1,502,0,,0
2024-09-26,2836,5.0,3,509,0,,0
2024-09-26,1324,4.0,1,469,0,,0
2024-09-26,669,3.0,1,471,0,,0
2024-09-26,378,5.0,3,458,0,,0
2024-09-26,3082,10.0,2,467,0,,0
2024-09-26,3109,10.0,2,519,0,,0
2024-09-26,3208,9.0,3,503,0,,0
2024-09-26,99,8.0,2,474,43,,0
2024-09-26,3108,7.0,1,538,0,,0
2024-09-26,1096,7.0,3,443,0,,0
2024-09-26,2865,4.0,2,478,0,,0
2024-09-26,517,4.0,3,531,0,,0
2024-09-26,938,6.0,1,537,0,,0
2024-09-26,906,2.0,1,474,68,,0
2024-09-26,53,5.0,2,424,0,,0
2024-09-26,2485,3.0,1,538,0,,0
2024-09-26,264,2.0,1,518,0,,0
2024-09-26,2861,4.0,1,463,29,,0
2024-09-26,2035,1.0,1,472,0,,0
2024-09-26,2628,2.0,3,460,0,,0
2024-09-26,1088,4.0,1,494,0,,0
2024-09-26,2092,6.0,1,499,0,,0
2024-09-26,717,5.0,1,470,0,,0
2024-09-26,2814,2.0,1,514,514,Sick,1
2024-09-26,2134,5.0,1,501,0,,0
2024-09-26,2774,2.0,3,491,0,,0
2024-09-26,2339,4.0,3,458,0,,0
2024-09-26,2113,6.0,1,491,0,,0
2024-09-26,3147,3.0,1,525,0,,0
2024-09-26,285,5.0,3,427,0,,0
2024-09-26,1567,6.0,2,447,79,,0
2024-09-26,2707,4.0,3,482,0,,0
2024-09-26,241,,1,453,0,,0
2024-09-26,1666,3.0,1,487,0,,0
2024-09-26,3151,7.0,3,535,0,,0
2024-09-26,1480,2.0,1,530,0,,0
2024-09-26,3055,5.0,2,479,0,,0
2024-09-26,152,1.0,3,517,0,,0
2024-09-26,1963,6.0,2,439,0,,0
2024-09-26,1106,5.0,1,525,0,,0
2024-09-26,157,3.0,1,490,0,,0
2024-09-26,3340,5.0,3,476,0,,0
2024-09-26,2729,7.0,2,494,0,,0
2024-09-26,1914,10.0,1,537,0,,0
2024-09-26,480,8.0,1,534,0,,0
2024-09-26,3346,7.0,1,476,0,,0
2024-09-26,763,8.0,1,519,0,,0
2024-09-26,2256,1.0,1,519,0,,0
2024-09-26,115,8.0,3,470,0,,0
2024-09-26,3277,7.0,1,457,457,Unknown,1
2024-09-26,681,8.0,3,441,0,,0
2024-09-26,320,9.0,1,506,0,,0
2024-09-26,637,8.0,1,432,0,,0
2024-09-26,381,8.0,2,539,539,Sick,1
2024-09-26,2591,7.0,2,511,0,,0
2024-09-26,56,1.0,1,437,0,,0
2024-09-26,479,3.0,3,495,0,,0
2024-09-26,2313,9.0,2,482,0,,0
2024-09-26,2329,3.0,2,479,0,,0
2024-09-26,235,7.0,1,531,0,,0
2024-09-26,1819,1.0,1,453,0,,0
2024-09-26,1498,7.0,1,499,0,,0
2024-09-26,1615,8.0,2,443,30,,0
2024-09-26,3424,5.0,3,449,0,,0
2024-09-26,2076,2.0,1,529,0,,0
2024-09-26,308,4.0,1,464,0,,0
2024-09-26,1586,2.0,1,440,0,,0
2024-09-26,411,10.0,2,498,0,,0
2024-09-26,1720,4.0,2,422,0,,0
2024-09-26,824,2.0,2,501,0,,0
2024-09-26,301,8.0,3,511,30,,0
2024-09-26,2953,6.0,1,460,0,,0
2024-09-26,187,12.0,1,446,0,,0
2024-09-26,2272,1.0,3,479,0,,0
2024-09-26,1890,7.0,1,526,0,,0
2024-09-26,1902,1.0,1,478,478,Sick,1
2024-09-26,3017,6.0,1,422,0,,0
2024-09-26,1083,8.0,3,504,0,,0
2024-09-26,2358,5.0,1,435,0,,0
2024-09-26,201,10.0,2,463,0,,0
2024-09-26,1646,8.0,1,454,0,,0
2024-09-26,668,6.0,2,491,0,,0
2024-09-26,2999,5.0,1,473,0,,0
2024-09-26,2666,10.0,1,493,0,,0
2024-09-26,2355,7.0,1,472,0,,0
2024-09-26,483,3.0,2,434,0,,0
2024-09-26,3034,7.0,3,533,0,,0
2024-09-26,1291,5.0,2,452,30,,0
2024-09-26,1574,8.0,3,483,0,,0
2024-09-26,2204,6.0,1,421,0,,0
2024-09-26,1298,8.0,1,461,0,,0
2024-09-26,2616,9.0,1,438,0,,0
2024-09-26,164,3.0,1,502,0,,0
2024-09-26,2416,9.0,1,463,0,,0
2024-09-26,1831,8.0,1,448,0,,0
2024-09-26,2178,9.0,1,444,0,,0
2024-09-26,1988,8.0,2,489,0,,0
2024-09-26,1393,4.0,1,481,0,,0
2024-09-26,2382,,3,449,0,,0
2024-09-26,1758,2.0,1,424,0,,0
2024-09-26,634,4.0,1,487,0,,0
2024-09-26,69,7.0,3,424,0,,0
2024-09-26,3080,5.0,1,530,0,,0
2024-09-26,608,4.0,3,433,0,,0
2024-09-26,2199,8.0,2,441,0,,0
2024-09-26,2553,9.0,1,446,0,,0
2024-09-26,3225,3.0,1,469,0,,0
2024-09-26,2762,4.0,1,470,0,,0
2024-09-26,2726,2.0,2,451,0,,0
2024-09-26,771,8.0,2,536,0,,0
2024-09-26,757,2.0,1,513,0,,0
2024-09-26,81,3.0,1,471,0,,0
2024-09-26,663,3.0,2,439,0,,0
2024-09-26,1270,3.0,2,483,483,Sick,1
2024-09-26,2012,4.0,2,505,0,,0
2024-09-26,3177,5.0,3,447,0,,0
2024-09-26,1901,3.0,3,494,0,,0
2024-09-26,1307,8.0,2,471,0,,0
2024-09-26,2318,9.0,3,423,0,,0
2024-09-26,2634,3.0,1,529,0,,0
2024-09-26,2276,4.0,1,540,0,,0
2024-09-26,3136,10.0,1,489,0,,0
2024-09-26,1607,3.0,1,447,447,Unknown,1
2024-09-26,2192,8.0,2,530,0,,0
2024-09-26,528,1.0,2,450,0,,0
2024-09-26,341,4.0,1,433,433,Personal,1
2024-09-26,223,2.0,1,494,0,,0
2024-09-26,1796,4.0,1,434,0,,0
2024-09-26,2420,1.0,2,524,524,Sick,1
2024-09-26,2904,4.0,1,427,31,,0
2024-09-26,1833,4.0,2,445,0,,0
2024-09-26,1626,9.0,1,421,0,,0
2024-09-26,1754,6.0,1,467,0,,0
2024-09-26,3200,4.0,2,442,0,,0
2024-09-26,2289,8.0,1,527,40,,0
2024-09-26,820,10.0,2,505,0,,0
2024-09-26,3021,4.0,2,478,0,,0
2024-09-26,2665,6.0,2,448,0,,0
2024-09-26,1873,10.0,1,532,0,,0
2024-09-26,1006,4.0,1,443,0,,0
2024-09-26,1277,2.0,1,474,0,,0
2024-09-26,2547,1.0,2,422,0,,0
2024-09-26,2338,2.0,3,459,0,,0
2024-09-26,3241,3.0,2,540,0,,0
2024-09-26,567,6.0,3,483,0,,0
2024-09-26,2469,1.0,3,444,0,,0
2024-09-26,1528,5.0,1,521,0,,0
2024-09-26,3078,8.0,1,476,0,,0
2024-09-26,642,2.0,1,513,0,,0
2024-09-26,2731,1.0,1,479,0,,0
2024-09-26,49,2.0,3,504,0,,0
2024-09-26,732,9.0,2,474,42,,0
2024-09-26,2033,2.0,1,429,0,,0
2024-09-26,2152,7.0,1,468,0,,0
2024-09-26,2897,8.0,1,490,0,,0
2024-09-26,2831,9.0,2,434,0,,0
2024-09-26,82,4.0,1,445,0,,0
2024-09-26,766,5.0,1,488,0,,0
2024-09-26,640,9.0,3,530,0,,0
2024-09-26,1385,9.0,2,486,0,,0
2024-09-26,1341,6.0,1,479,0,,0
2024-09-26,986,4.0,1,428,0,,0
2024-09-26,1169,3.0,2,465,0,,0
2024-09-26,2230,3.0,2,450,0,,0
2024-09-26,1780,7.0,2,420,0,,0
2024-09-26,835,7.0,1,423,0,,0
2024-09-26,2967,5.0,1,480,0,,0
2024-09-26,661,8.0,1,519,0,,0
2024-09-26,230,3.0,1,448,0,,0
2024-09-26,1367,6.0,2,474,0,,0
2024-09-26,3221,9.0,1,473,0,,0
2024-09-26,1985,2.0,2,455,0,,0
2024-09-26,2621,7.0,1,439,0,,0
2024-09-26,1156,7.0,1,467,0,,0
2024-09-26,3150,5.0,1,494,494,Sick,1
2024-09-26,755,10.0,2,521,0,,0
2024-09-26,1423,7.0,1,522,0,,0
2024-09-26,1094,10.0,1,462,0,,0
2024-09-26,1153,4.0,1,435,0,,0
2024-09-26,804,7.0,1,514,0,,0
2024-09-26,267,5.0,1,533,0,,0
2024-09-26,564,4.0,3,470,0,,0
2024-09-26,3337,6.0,1,470,0,,0
2024-09-26,435,3.0,3,501,0,,0
2024-09-26,3273,7.0,1,430,0,,0
2024-09-26,515,9.0,3,473,0,,0
2024-09-26,140,4.0,1,519,0,,0
2024-09-26,147,5.0,3,422,0,,0
2024-09-26,212,3.0,2,475,0,,0
2024-09-26,1374,2.0,3,527,0,,0
2024-09-26,2753,8.0,1,424,0,,0
2024-09-26,2529,10.0,1,502,0,,0
2024-09-26,902,1.0,3,520,0,,0
2024-09-26,1798,4.0,1,529,0,,0
2024-09-26,1957,10.0,1,498,0,,0
2024-09-26,1540,10.0,1,439,0,,0
2024-09-26,217,1.0,1,477,0,,0
2024-09-26,130,7.0,1,472,0,,0
2024-09-26,2325,7.0,3,472,0,,0
2024-09-26,519,5.0,1,510,72,,0
2024-09-26,2866,10.0,1,475,0,,0
2024-09-26,2715,9.0,1,506,0,,0
2024-09-26,2693,4.0,3,522,0,,0
2024-09-26,445,8.0,1,436,0,,0
2024-09-26,1173,4.0,2,495,0,,0
2024-09-26,2234,2.0,2,472,0,,0
2024-09-26,2153,7.0,1,433,0,,0
2024-09-26,1736,3.0,2,433,0,,0
2024-09-26,753,5.0,1,438,0,,0
2024-09-26,791,7.0,1,481,0,,0
2024-09-26,606,6.0,2,521,0,,0
2024-09-26,1031,7.0,3,452,0,,0
2024-09-26,1544,4.0,2,534,0,,0
2024-09-26,1001,5.0,2,508,0,,0
2024-09-26,3406,8.0,2,420,0,,0
2024-09-26,3210,5.0,2,535,0,,0
2024-09-26,1361,1.0,1,528,0,,0
2024-09-26,1791,2.0,3,499,0,,0
2024-09-26,2388,10.0,2,520,520,Unknown,1
2024-09-26,237,2.0,1,434,0,,0
2024-09-26,3371,4.0,1,523,0,,0
2024-09-26,511,8.0,1,481,0,,0
2024-09-26,1933,9.0,1,434,434,Sick,1
2024-09-26,2635,4.0,1,467,0,,0
2024-09-26,41,6.0,1,479,0,,0
2024-09-26,782,2.0,2,525,0,,0
2024-09-26,1640,10.0,1,467,0,,0
2024-09-26,602,5.0,2,520,0,,0
2024-09-26,319,5.0,1,484,0,,0
2024-09-26,3405,4.0,1,473,0,,0
2024-09-26,860,9.0,1,440,0,,0
2024-09-26,2238,3.0,2,470,0,,0
2024-09-26,2813,2.0,1,514,0,,0
2024-09-26,482,10.0,3,446,0,,0
2024-09-26,532,6.0,2,484,57,,0
2024-09-26,467,6.0,1,531,0,,0
2024-09-26,2348,7.0,3,426,22,,0
2024-09-26,113,2.0,2,495,0,,0
2024-09-26,2163,2.0,1,530,0,,0
2024-09-26,2926,1.0,3,498,0,,0
2024-09-26,2417,4.0,3,482,0,,0
2024-09-26,743,10.0,3,425,0,,0
2024-09-26,1529,6.0,1,488,0,,0
2024-09-26,1693,8.0,3,473,473,Sick,1
2024-09-26,1782,5.0,1,433,0,,0
2024-09-26,2361,6.0,1,440,0,,0
2024-09-26,883,1.0,2,462,462,Sick,1
2024-09-26,885,1.0,2,447,0,,0
2024-09-26,3015,2.0,1,463,0,,0
2024-09-26,1816,6.0,2,519,0,,0
2024-09-26,3006,7.0,1,525,0,,0
2024-09-26,801,8.0,2,459,0,,0
2024-09-26,2406,1.0,1,464,464,Sick,1
2024-09-26,2907,2.0,1,485,0,,0
2024-09-26,1761,8.0,1,443,0,,0
2024-09-26,1860,2.0,1,446,0,,0
2024-09-26,3071,10.0,1,528,0,,0
2024-09-26,311,1.0,1,505,23,,0
2024-09-26,2228,2.0,2,468,0,,0
2024-09-26,3410,3.0,2,459,0,,0
2024-09-26,1402,3.0,2,504,0,,0
2024-09-26,309,2.0,2,539,0,,0
2024-09-26,3336,5.0,1,421,0,,0
2024-09-26,1815,3.0,3,512,0,,0
2024-09-26,210,5.0,1,474,0,,0
2024-09-26,1140,1.0,2,520,0,,0
2024-09-26,776,3.0,2,508,0,,0
2024-09-26,3072,10.0,1,510,0,,0
2024-09-26,1972,5.0,2,461,461,Personal,1
2024-09-26,3063,7.0,2,485,0,,0
2024-09-26,350,8.0,1,489,0,,0
2024-09-26,1174,3.0,3,458,0,,0
2024-09-26,2373,9.0,3,465,0,,0
2024-09-26,973,10.0,1,490,0,,0
2024-09-26,493,10.0,1,465,27,,0
2024-09-26,322,3.0,1,469,0,,0
2024-09-26,2594,11.0,3,458,0,,0
2024-09-26,1043,3.0,2,497,0,,0
2024-09-26,1955,1.0,3,433,0,,0
2024-09-26,1025,8.0,3,505,0,,0
2024-09-26,1966,1.0,2,475,0,,0
2024-09-26,278,3.0,2,426,0,,0
2024-09-26,2381,4.0,2,432,0,,0
2024-09-26,2788,2.0,2,540,0,,0
2024-09-26,2255,2.0,3,432,0,,0
2024-09-26,3005,6.0,1,431,0,,0
2024-09-26,908,3.0,3,488,0,,0
2024-09-26,793,1.0,3,517,0,,0
2024-09-26,323,8.0,1,454,0,,0
2024-09-26,1919,7.0,2,513,18,,0
2024-09-26,1861,9.0,1,444,0,,0
2024-09-26,643,1.0,1,475,0,,0
2024-09-26,1390,3.0,1,442,0,,0
2024-09-26,3149,8.0,1,475,0,,0
2024-09-26,685,10.0,1,516,0,,0
2024-09-26,1360,6.0,1,508,0,,0
2024-09-26,2323,4.0,1,467,0,,0
2024-09-26,1022,2.0,1,484,0,,0
2024-09-26,2895,4.0,1,428,0,,0
2024-09-26,1057,7.0,1,458,0,,0
2024-09-26,2513,4.0,2,437,0,,0
2024-09-26,2015,7.0,2,481,0,,0
2024-09-26,1601,7.0,3,500,74,,0
2024-09-26,268,3.0,2,446,0,,0
2024-09-26,1821,1.0,2,472,0,,0
2024-09-26,966,1.0,1,469,0,,0
2024-09-26,1613,8.0,1,521,0,,0
2024-09-26,2043,9.0,3,495,0,,0
2024-09-26,3014,3.0,2,432,0,,0
2024-09-26,1584,3.0,2,446,0,,0
2024-09-26,3329,8.0,1,451,0,,0
2024-09-26,1102,8.0,2,495,0,,0
2024-09-26,538,7.0,2,424,424,Sick,1
2024-09-26,2637,3.0,2,439,0,,0
2024-09-26,2217,3.0,3,464,0,,0
2024-09-26,3314,1.0,3,538,0,,0
2024-09-26,1146,5.0,1,421,421,Sick,1
2024-09-26,2362,10.0,1,481,0,,0
2024-09-26,1024,2.0,1,523,0,,0
2024-09-26,1984,7.0,2,425,0,,0
2024-09-26,2396,6.0,1,450,0,,0
2024-09-26,121,2.0,1,527,0,,0
2024-09-26,2394,8.0,1,439,439,Sick,1
2024-09-26,1841,10.0,2,493,493,Sick,1
2024-09-26,1406,2.0,3,506,0,,0
2024-09-26,1013,7.0,1,438,0,,0
2024-09-26,233,8.0,2,517,0,,0
2024-09-26,43,1.0,1,482,0,,0
2024-09-26,2444,2.0,1,441,0,,0
2024-09-26,2864,4.0,1,487,0,,0
2024-09-26,3305,8.0,2,511,0,,0
2024-09-26,545,4.0,1,528,0,,0
2024-09-26,2036,3.0,2,463,0,,0
2024-09-26,2184,1.0,1,454,0,,0
2024-09-26,1937,6.0,3,483,0,,0
2024-09-26,1271,3.0,1,523,0,,0
2024-09-26,2027,6.0,1,483,0,,0
2024-09-26,674,9.0,1,432,0,,0
2024-09-26,1532,6.0,2,533,0,,0
2024-09-26,239,7.0,1,523,0,,0
2024-09-26,2202,5.0,3,436,0,,0
2024-09-26,3086,1.0,1,487,0,,0
2024-09-26,1826,3.0,1,436,0,,0
2024-09-26,1018,1.0,2,454,0,,0
2024-09-26,772,4.0,2,503,0,,0
2024-09-26,2037,8.0,3,432,0,,0
2024-09-26,989,7.0,2,471,0,,0
2024-09-26,2166,8.0,1,483,63,,0
2024-09-26,104,7.0,1,486,0,,0
2024-09-26,1370,10.0,1,440,0,,0
2024-09-26,655,1.0,1,492,0,,0
2024-09-26,1932,6.0,1,529,0,,0
2024-09-26,1944,1.0,3,445,0,,0
2024-09-26,146,1.0,3,483,0,,0
2024-09-26,271,4.0,1,469,0,,0
2024-09-26,1293,3.0,1,451,451,Sick,1
2024-09-26,1296,1.0,2,535,0,,0
2024-09-26,188,2.0,1,524,0,,0
2024-09-26,2000,6.0,3,506,0,,0
2024-09-26,220,7.0,3,451,0,,0
2024-09-26,1869,1.0,2,495,0,,0
2024-09-26,2194,6.0,1,483,0,,0
2024-09-26,2557,6.0,2,430,0,,0
2024-09-26,689,5.0,1,461,0,,0
2024-09-26,698,3.0,1,442,0,,0
2024-09-26,2951,7.0,1,520,0,,0
2024-09-26,1565,7.0,1,429,0,,0
2024-09-26,1214,8.0,1,524,0,,0
2024-09-26,2066,3.0,1,445,0,,0
2024-09-26,3009,4.0,1,465,0,,0
2024-09-26,3160,7.0,1,520,0,,0
2024-09-26,843,9.0,1,506,506,Personal,1
2024-09-26,3003,1.0,2,428,0,,0
2024-09-26,1472,2.0,1,531,531,Sick,1
2024-09-26,1158,1.0,2,448,0,,0
2024-09-26,3397,9.0,3,517,54,,0
2024-09-26,1114,9.0,1,493,0,,0
2024-09-26,861,2.0,1,431,0,,0
2024-09-26,1233,8.0,1,444,0,,0
2024-09-26,260,2.0,3,540,86,,0
2024-09-26,3330,7.0,3,519,0,,0
2024-09-26,1895,1.0,2,444,0,,0
2024-09-26,2689,6.0,2,453,0,,0
2024-09-26,1069,5.0,1,518,0,,0
2024-09-26,2923,10.0,2,439,0,,0
2024-09-26,1525,5.0,1,523,0,,0
2024-09-26,294,2.0,1,446,0,,0
2024-09-26,1900,2.0,3,424,0,,0
2024-09-26,2398,5.0,1,526,0,,0
2024-09-26,1364,10.0,3,506,31,,0
2024-09-26,3377,8.0,1,516,0,,0
2024-09-26,1074,3.0,1,524,0,,0
2024-09-26,408,2.0,2,529,0,,0
2024-09-26,2314,1.0,1,482,0,,0
2024-09-26,1188,8.0,3,476,0,,0
2024-09-26,2708,4.0,1,442,0,,0
2024-09-26,2175,5.0,2,458,0,,0
2024-09-26,2704,10.0,1,468,0,,0
2024-09-26,1927,6.0,1,423,0,,0
2024-09-26,630,1.0,1,466,0,,0
2024-09-26,1404,4.0,2,438,41,,0
2024-09-26,1297,10.0,1,487,0,,0
2024-09-26,761,1.0,3,518,0,,0
2024-09-26,1231,5.0,1,513,74,,0
2024-09-26,2267,4.0,1,533,0,,0
2024-09-26,185,4.0,1,453,56,,0
2024-09-26,1742,7.0,3,497,0,,0
2024-09-26,3362,8.0,3,420,0,,0
2024-09-26,2725,1.0,3,483,0,,0
2024-09-26,1756,2.0,2,534,0,,0
2024-09-26,1678,7.0,1,428,90,,0
2024-09-26,2478,6.0,1,515,0,,0
2024-09-26,751,1.0,1,448,0,,0
2024-09-26,976,5.0,1,518,518,Sick,1
2024-09-26,993,1.0,1,535,0,,0
2024-09-26,1368,5.0,2,502,0,,0
2024-09-26,1922,9.0,1,528,82,,0
2024-09-26,1605,8.0,1,483,0,,0
2024-09-26,1559,1.0,2,455,0,,0
2024-09-26,845,6.0,2,522,0,,0
2024-09-26,15,8.0,2,509,0,,0
2024-09-26,1858,5.0,3,499,0,,0
2024-09-26,397,6.0,1,452,0,,0
2024-09-26,1614,1.0,3,463,0,,0
2024-09-26,335,4.0,1,480,0,,0
2024-09-26,821,9.0,1,522,0,,0
2024-09-26,744,7.0,3,514,0,,0
2024-09-26,2115,8.0,1,500,0,,0
2024-09-26,2986,5.0,3,434,0,,0
2024-09-26,790,8.0,2,493,0,,0
2024-09-26,2377,10.0,3,461,0,,0
2024-09-26,2818,7.0,1,440,0,,0
2024-09-26,969,3.0,2,537,0,,0
2024-09-26,677,2.0,3,492,0,,0
2024-09-26,848,6.0,2,432,0,,0
2024-09-26,2677,3.0,1,421,0,,0
2024-09-26,1362,8.0,1,430,0,,0
2024-09-26,3226,8.0,2,448,0,,0
2024-09-26,165,4.0,1,451,0,,0
2024-09-26,2145,7.0,1,535,0,,0
2024-09-26,3133,2.0,1,537,0,,0
2024-09-26,1137,1.0,2,440,0,,0
2024-09-26,871,5.0,3,457,0,,0
2024-09-26,1165,1.0,2,434,0,,0
2024-09-26,2353,7.0,2,491,0,,0
2024-09-26,1464,3.0,1,457,0,,0
2024-09-26,2773,7.0,1,540,0,,0
2024-09-26,905,10.0,1,516,50,,0
